form_year,Stkcd,size_june,size_dec_prev,book_equity,be_me,size2,bm3,leg_2x3,size5,bm5
1996,600689,466118.1,452800.44,273708858.0,604.4801060705684,1,2,SM,1,4
1996,600690,3376885.1,972400.0,614358208.56,631.7957718634307,2,2,BM,5,4
1996,600691,431449.29,372205.5,146006507.19,392.27391102495795,1,1,SL,1,2
1996,600692,741541.79,499276.71,127186076.95,254.74065663908095,1,1,SL,2,1
1996,600693,528958.07,461569.0,222619438.37,482.31020360986116,1,2,SM,2,3
1996,600694,794335.82,602880.52,310478165.22,514.9912045922466,1,2,SM,3,3
1996,600695,4995324.96,3902889.41,1019436630.03,261.20049095370086,2,1,BL,5,1
1996,600696,1875730.26,1362262.2,512926961.91,376.5258713851122,2,1,BL,4,2
1996,600697,354689.51,282374.18,174503839.44,617.9879457817284,1,2,SM,1,4
1996,600698,2732553.6,1255632.0,680156354.94,541.6844704021561,2,2,BM,5,3
1996,600699,404657.2,380498.56,203712332.96,535.382664680781,1,2,SM,1,3
1996,600800,751214.73,361750.01,185613761.09,513.0995327132126,1,2,SM,3,3
1996,600801,966672.0,726648.0,526092722.11,723.9994083930596,2,3,BH,3,4
1996,600802,863504.4,774675.0,402341014.1,519.3674948849518,1,2,SM,3,3
1996,600803,332751.58,217011.9,151580240.0,698.4881474241736,1,2,SM,1,4
1996,600804,396478.08,353331.94,273224489.31,773.2799058867987,1,3,SH,1,4
1996,600805,1547596.7,1184232.75,381891395.5,322.48001543615476,2,1,BL,4,1
1996,600806,653426.86,491420.2,574718953.0,1169.5061639712815,1,3,SH,2,5
1996,600807,380490.0,270493.8,154218326.17,570.1362699255953,1,2,SM,1,3
1996,600808,13694873.0,9161397.8,10564897000.0,1153.1970590776004,2,3,BH,5,5
1996,600809,2376677.03,2013740.0,691236173.59,343.25989134148404,2,1,BL,5,1
1996,600810,1597200.0,1269840.0,737074970.0,580.4471193221193,2,2,BM,4,3
1996,600811,1436400.0,732375.0,416458990.0,568.6417340843147,2,2,BM,4,3
1996,600812,4532982.82,2301241.7,1164040699.12,505.831568722225,2,2,BM,5,3
1996,600813,1070700.0,679400.0,464976305.49,684.3925603326464,2,2,BM,4,4
1996,600814,1087588.1,648681.7,319068933.1,491.87287555668684,2,2,BM,4,3
1996,600815,1382995.61,1104958.36,575965066.73,521.2549970932841,2,2,BM,4,3
1996,600816,2484660.85,903188.11,305517527.8,338.2656662741054,2,1,BL,5,1
1996,600817,637038.82,660143.86,123284798.95,186.75444311486893,1,1,SL,2,1
1996,600818,940545.1,935414.85,554937657.93,593.252991365275,2,2,BM,3,3
1996,600819,4386250.0,2836200.0,1410457772.5,497.30546946618716,2,2,BM,5,3
1996,600820,1493425.86,1161684.62,293281744.18,252.46244904232267,2,1,BL,4,1
1996,600821,806410.92,580771.61,261046399.74,449.48202571403243,1,2,SM,3,2
1996,600822,1157025.32,1230878.0,360171505.72,292.6134886804379,2,1,BL,4,1
1996,600823,1136000.0,734400.0,219083200.87,298.3159053240741,2,1,BL,4,1
1996,600824,692255.3,602502.77,236295739.06,392.19029492594694,1,1,SL,2,2
1996,600825,465850.0,435050.0,154841241.36,355.91596680841286,1,1,SL,1,2
1996,600826,1891615.85,1052313.87,447224309.58,424.99136648270155,2,2,BM,5,2
1996,600827,488862.0,437940.0,356772426.3,814.6605158240856,1,3,SH,2,5
1996,600828,601065.0,642105.0,209466671.75,326.21872084783644,1,1,SL,2,1
1996,600829,516657.9,464227.5,408362716.43,879.6607620832458,1,3,SH,2,5
1996,600830,563946.24,496454.4,197445235.06,397.71071635179385,1,1,SL,2,2
1996,600831,450711.14,408422.19,285648536.74,699.3952428001035,1,2,SM,1,4
1996,600832,7376112.97,6721224.43,714923086.82,106.3679831354776,2,1,BL,5,1
1996,600833,905898.92,801339.95,182278024.75,227.46653870183312,2,1,BL,3,1
1996,600834,2602600.0,2184000.0,215905783.08,98.85795928571429,2,1,BL,5,1
1996,600835,2634794.58,1946509.0,1077817608.03,553.7182761703131,2,2,BM,5,3
1996,600836,907846.8,695415.0,190730078.15,274.2679955853699,2,1,BL,3,1
1996,600837,544795.08,577417.54,143201884.73,248.0040435384072,1,1,SL,2,1
1996,600838,668561.0,580710.0,223609309.92,385.0619240584801,1,1,SL,2,2
1996,600839,14003660.41,3835719.33,3052181030.96,795.7258517556862,2,3,BH,5,4
1996,600840,378599.17,312534.88,135279105.81,432.8448261838807,1,2,SM,1,2
1996,600841,2941164.66,1860718.91,1253117050.78,673.4585455360369,2,2,BM,5,4
1996,600842,500500.0,418000.0,161998336.54,387.5558290430622,1,1,SL,2,2
1996,600843,894036.75,1618802.54,629707702.49,388.9959936003066,1,1,SL,3,2
1996,600844,984904.93,745992.35,340599448.4,456.57230720931653,2,2,BM,3,2
1996,600845,1028040.01,1280693.91,594963099.91,464.56307417749804,2,2,BM,3,2
1996,600846,751354.91,736120.06,200469367.84,272.33243424992384,1,1,SL,3,1
1996,600847,353400.0,362700.0,151792218.87,418.5062555004136,1,2,SM,1,2
1996,600848,1562006.42,1322666.73,585656009.25,442.7842599851287,2,2,BM,4,2
1996,600849,432430.84,428952.84,182954488.78,426.5142265522708,1,2,SM,1,2
1996,600850,530000.0,409000.0,100984282.65,246.90533655256726,1,1,SL,2,1
1996,600851,1365580.29,1049340.65,426889007.0,406.8164203874119,2,2,BM,4,2
1996,600852,1281607.1,700800.0,278569108.25,397.50158140696345,2,1,BL,4,2
1996,600853,1655280.0,1321320.0,1241298756.46,939.4384073956347,2,3,BH,4,5
1996,600854,2395800.0,1485600.0,487270277.35,327.99560941707057,2,1,BL,5,1
1996,600855,891645.6,949274.4,288020839.73,303.4115738610459,1,1,SL,3,1
1996,600856,481644.4,362970.0,252226334.67,694.8958169270187,1,2,SM,2,4
1996,600857,459030.0,389480.0,231730358.4,594.9737044264148,1,2,SM,1,3
1996,600858,749316.0,445949.2,158508810.09,355.44140473847693,1,1,SL,3,2
1996,600859,1828505.22,1047485.4,906092409.47,865.0167434028198,2,3,BH,4,5
1996,600860,1476000.0,1119000.0,927645661.67,828.9952293744415,2,3,BH,4,5
1996,600861,1360400.0,927200.0,711947907.03,767.8471818701466,2,3,BH,4,4
1996,600862,452060.07,260851.55,152565903.68,584.8763546929279,1,2,SM,1,3
1996,600863,2410200.0,1800440.0,830878404.57,461.4863058863389,2,2,BM,5,2
1996,600864,603125.16,458033.73,223182229.08,487.26155840095015,1,2,SM,2,3
1996,600865,1275638.0,684078.4,419714423.34,613.5472532680465,2,2,BM,4,4
1996,600866,602078.68,432420.24,171814401.12,397.3320053658913,1,1,SL,2,2
1996,600867,1444502.48,714162.02,253599386.15,355.10063409700786,2,1,BL,4,2
1996,600868,1068975.6,624229.2,327639376.73,524.8703148298735,2,2,BM,3,3
1996,600869,993600.0,806400.0,201996540.4,250.49174156746034,2,1,BL,3,1
1996,600870,1581163.75,479450.0,230822194.58,481.43121197205136,2,2,BM,4,3
1996,600871,12948000.0,7800000.0,8364829000.0,1072.4139743589744,2,3,BH,5,5
1996,600872,1877112.99,1048141.18,619076146.27,590.6419460305909,2,2,BM,4,3
1996,600873,933816.0,771537.0,219297923.58,284.23513529487246,2,1,BL,3,1
1996,600874,4197600.0,3861000.0,2221492157.0,575.367044030044,2,2,BM,5,3
1996,600875,2186800.0,1988000.0,1170475000.0,588.770120724346,2,2,BM,5,3
1996,600876,3600000.0,3127500.0,1995750423.21,638.1296317218225,2,2,BM,5,4
1996,600877,5480419.28,2585686.54,816111002.84,315.6264265659982,2,1,BL,5,1
1996,600878,907956.67,741339.77,192508522.7,259.6765079796002,2,1,BL,3,1
1996,600879,444840.45,353617.41,98085518.75,277.37751585817,1,1,SL,1,1
1996,600880,595400.0,370000.0,117437063.2,317.3974681081081,1,1,SL,2,1
1996,600881,833630.48,443341.53,100990971.16,227.79497142981393,1,1,SL,3,1
1996,601607,432430.84,428952.84,182954488.78,426.5142265522708,1,2,SM,1,2
1997,000001,39044472.83,17091009.31,2534787341.17,148.31115560196253,2,1,BL,5,1
1997,000002,5973943.72,2578893.38,1333235597.93,516.9797279211288,2,3,BH,5,5
1997,000003,2330179.07,2247236.1,1092466036.57,486.1376321651294,2,3,BH,4,5
1997,000004,665095.34,502180.57,138460682.19,275.7189155884705,1,2,SM,1,3
1997,000005,4885303.5,2590087.5,611019889.69,235.90704549170638,2,2,BM,5,2
1997,000006,4421756.89,1843076.81,457672129.82,248.31961822578626,2,2,BM,5,2
1997,000007,1947719.23,658321.74,287012644.44,435.97625142988596,2,3,BH,4,5
1997,000008,802083.44,443392.31,144580511.89,326.0780771998504,1,2,SM,1,4
1997,000009,6673317.89,6625377.39,2301175569.08,347.32747036467305,2,2,BM,5,4
1997,000010,751900.69,436360.46,114710043.92,262.8790975240974,1,2,SM,1,3
1997,000011,4126119.42,3847522.3,1371528518.22,356.4705832166327,2,2,BM,5,4
1997,000012,4363032.74,3478863.99,1330251986.02,382.38114219004,2,3,BH,5,4
1997,000013,2400177.46,2221584.78,711164615.21,320.1159017708071,2,2,BM,4,3
1997,000014,984321.32,545052.24,188300295.04,345.4720139119142,1,2,SM,2,4
1997,000015,1520243.51,1483692.68,360022600.0,242.65308096013524,1,2,SM,3,2
1997,000016,9840730.33,4869607.05,1450046848.86,297.77491981822226,2,2,BM,5,3
1997,000017,3459342.07,2051540.25,1350333814.1,658.2048848907546,2,3,BH,5,5
1997,000018,1094571.65,887914.24,315217299.0,355.00872133777244,1,2,SM,2,4
1997,000019,1745431.77,1848517.68,268087873.55,145.0285688097936,2,1,BL,3,1
1997,000020,2234066.21,1991638.32,375123671.0,188.3492937613291,2,1,BL,4,1
1997,000021,18847131.16,4763560.62,791152991.83,166.08437573111016,2,1,BL,5,1
1997,000022,3944503.8,3221069.7,961794175.08,298.59464856659264,2,2,BM,5,3
1997,000023,2485546.56,781401.6,245959435.11,314.76699703455944,2,2,BM,4,3
1997,000024,3468951.31,2659228.61,948551292.96,356.70167258015476,2,3,BH,5,4
1997,000025,1682892.29,944203.39,298998470.03,316.6674396604316,2,2,BM,3,3
1997,000026,1613933.1,1374124.5,348877391.13,253.89067084532732,2,2,BM,3,3
1997,000027,9886649.73,4228224.0,1062724205.56,251.34056416121754,2,2,BM,5,2
1997,000028,1581010.2,1470857.85,356661800.88,242.48556777937443,2,2,BM,3,2
1997,000029,7998190.2,8310271.2,2403379890.35,289.20595158795777,2,2,BM,5,3
1997,000030,2475759.0,1925866.8,734970350.35,381.6309364437873,2,3,BH,4,4
1997,000031,5886601.23,4999500.0,1037399727.64,207.50069559755974,2,1,BL,5,2
1997,000032,1661312.36,825423.7,266835643.37,323.27111926880707,2,2,BM,3,4
1997,000033,2451404.12,1608374.3,530298026.17,329.7105817781346,2,2,BM,4,4
1997,000034,2943378.72,3086502.85,680118135.83,220.3523433746384,2,1,BL,4,2
1997,000035,856406.41,726612.74,171607737.44,236.17496362642913,1,2,SM,2,2
1997,000036,894641.63,686489.27,225253463.43,328.1237934425399,1,2,SM,2,4
1997,000037,2266693.0,1580865.0,552662725.07,349.5951425770069,2,2,BM,4,4
1997,000038,895811.4,612837.0,167897894.19,273.96827246070325,1,2,SM,2,3
1997,000039,4765124.0,2448264.0,834525700.49,340.8642615706476,2,2,BM,5,4
1997,000040,2765341.57,1625012.7,629873287.39,387.61130137013697,2,3,BH,4,4
1997,000042,7808205.62,2519785.32,633078515.29,251.24303656551186,2,2,BM,5,2
1997,000043,1679860.0,1471652.0,393232089.41,267.2045357258374,2,2,BM,3,3
1997,000045,1173744.0,758586.4,397866840.01,524.4845412599013,1,3,SH,2,5
1997,000046,2899162.74,2127418.59,333011820.63,156.5332850786079,2,1,BL,4,1
1997,000047,1579306.79,969256.9,270038901.98,278.6040542811715,2,2,BM,3,3
1997,000048,1869292.8,1547366.4,328754000.71,212.46034598528183,2,1,BL,3,2
1997,000049,1257916.08,647658.02,203294077.9,313.8910839087579,1,2,SM,3,3
1997,000050,1746541.5,752433.0,166498366.17,221.27998927479257,2,1,BL,3,2
1997,000055,3694600.0,2129400.0,392261940.29,184.21242617169156,2,1,BL,5,1
1997,000056,1292545.0,1382506.13,367275939.56,265.6595378423386,1,2,SM,3,3
1997,000401,5164000.0,4636000.0,1053612639.0,227.26760979292493,2,1,BL,5,2
1997,000402,516216.24,620875.94,160016084.81,257.7263419323352,1,2,SM,1,3
1997,000403,797885.76,882475.0,155093826.11,175.7486910224086,1,1,SL,1,1
1997,000404,1569400.0,1432200.0,336671995.0,235.0733102918587,2,2,BM,3,2
1997,000405,2530258.98,2512222.51,513780446.02,204.5123168727598,2,1,BL,4,1
1997,000406,1399746.08,1241513.91,302613230.28,243.74534013879875,1,2,SM,3,2
1997,000407,1281995.0,895823.5,164683076.45,183.83428928801263,1,1,SL,3,1
1997,000408,1098820.8,630000.0,134855630.59,214.0565564920635,1,1,SL,2,2
1997,000409,1212827.0,1171045.4,289459922.95,247.1807864579802,1,2,SM,2,2
1997,000410,2380533.4,1862556.96,665414238.52,357.2584639344399,2,3,BH,4,4
1997,000411,1414117.13,1098332.21,253326692.21,230.64669314396235,1,2,SM,3,2
1997,000412,1911709.62,2148962.36,376738440.0,175.31179094267617,2,1,BL,3,1
1997,000413,2501720.0,3664850.0,936816721.0,255.622118504168,2,2,BM,4,3
1997,000415,1465500.0,808500.0,159923167.74,197.80231012987014,1,1,SL,3,1
1997,000416,1121412.48,721739.52,210259981.25,291.32391316191195,1,2,SM,2,3
1997,000417,1401072.75,876428.63,221357648.49,252.5677972089981,1,2,SM,3,3
1997,000419,1256851.0,1549878.0,174120189.41,112.34444866628212,1,1,SL,2,1
1997,000420,2308196.76,3207532.12,587502272.79,183.16333268394516,2,1,BL,4,1
1997,000421,1558704.48,659502.0,144693697.52,219.39842111168733,2,1,BL,3,2
1997,000422,1735001.59,1216168.44,236603134.09,194.54799706034143,2,1,BL,3,1
1997,000423,1012053.12,1013675.0,187579682.21,185.04913528497792,1,1,SL,2,1
1997,000425,1323850.62,1634872.16,376773439.56,230.46049029301471,1,2,SM,3,2
1997,000426,927657.5,924616.0,168629043.69,182.37738011239261,1,1,SL,2,1
1997,000428,2331360.0,2233440.0,276654821.32,123.86937697900996,2,1,BL,4,1
1997,000430,1213920.0,1203120.0,170196739.69,141.46281309428818,1,1,SL,2,1
1997,000501,3655429.91,3136538.59,996052973.15,317.5643929029421,2,2,BM,5,3
1997,000502,1737260.61,821929.75,414211654.62,503.9501911446812,2,3,BH,3,5
1997,000503,1981238.83,1385256.42,414027979.75,298.8818342744082,2,2,BM,4,3
1997,000504,1913063.76,1476860.3,527213914.69,356.9829283717627,2,3,BH,3,4
1997,000505,2410735.52,1799247.5,576235499.64,320.26472157943806,2,2,BM,4,3
1997,000506,991424.94,966514.76,207844019.72,215.04484806833162,1,1,SL,2,2
1997,000507,1925085.6,1559388.34,1171572579.17,751.302641630628,2,3,BH,3,5
1997,000509,854220.22,692505.24,325374361.0,469.85111766085697,1,3,SH,2,5
1997,000510,2767678.99,1799469.14,435376737.64,241.94732099712473,2,2,BM,4,2
1997,000511,575372.61,640313.08,291534985.95,455.3006881414948,1,3,SH,1,5
1997,000513,2019715.32,1224236.64,738534552.81,603.261272109941,2,3,BH,4,5
1997,000514,1120274.06,1155536.93,154179860.73,133.42703009067827,1,1,SL,2,1
1997,000515,776131.04,725429.02,152780262.41,210.60676950861435,1,1,SL,1,2
1997,000516,988878.63,414540.06,149197687.93,359.91138692361847,1,3,SH,2,4
1997,000517,746152.08,727273.53,190864108.15,262.4378590404631,1,2,SM,1,3
1997,000518,1263865.68,805129.25,178999956.0,222.3244975884307,1,1,SL,3,2
1997,000519,709001.37,295712.96,137291237.4,464.27196630137547,1,3,SH,1,5
1997,000520,3132778.37,2850314.74,608261871.64,213.40165108924074,2,1,BL,5,2
1997,000521,2911676.17,2487242.24,1073905797.68,431.7656641598367,2,3,BH,4,5
1997,000522,2065700.21,1582455.68,789722640.91,499.0488206974618,2,3,BH,4,5
1997,000523,1278108.48,1273938.46,460196525.12,361.2392117590986,1,3,SH,3,4
1997,000524,2354251.79,1158078.05,460059916.73,397.26158071124826,2,3,BH,4,4
1997,000525,502441.34,402281.39,128536370.71,319.51856065228367,1,2,SM,1,3
1997,000526,634794.78,676004.93,161870835.01,239.45215164333192,1,2,SM,1,2
1997,000527,2943693.0,2320106.95,776169836.8,334.5405421073369,2,2,BM,4,4
1997,000528,2146145.85,1587773.6,706433129.84,444.92056666013343,2,3,BH,4,5
1997,000529,4430778.51,3511700.61,1213503179.75,345.5599763528816,2,2,BM,5,4
1997,000530,3882447.39,2020405.66,424721356.4,210.21588129979799,2,1,BL,5,2
1997,000531,1534564.41,1206485.12,355293881.21,294.48674941801187,2,2,BM,3,3
1997,000532,1100696.69,952189.99,750930822.47,788.6354932905775,1,3,SH,2,5
1997,000533,3592243.2,2843859.2,1074510315.0,377.83527222444764,2,3,BH,5,4
1997,000534,1372631.48,1272287.39,540021148.06,424.449029601716,1,3,SH,3,5
1997,000535,2694236.68,2636719.26,584665559.19,221.73978400339826,2,1,BL,4,2
1997,000536,623047.96,676695.92,196063030.5,289.73579521507975,1,2,SM,1,3
1997,000537,993391.06,734005.61,290358650.07,395.5809684751592,1,3,SH,2,4
1997,000538,912683.5,863349.26,210254971.83,243.5340847225606,1,2,SM,2,2
1997,000539,13282291.2,8081040.0,3273435522.53,405.07602023130687,2,3,BH,5,5
1997,000540,1292908.02,541238.04,186854126.17,345.2346515961812,1,2,SM,3,4
1997,000541,3091267.01,2711637.73,1066418856.55,393.27482604027637,2,3,BH,5,4
1997,000542,1987761.6,1599294.4,398392377.71,249.1050914140636,2,2,BM,4,2
1997,000543,6825395.06,5745380.99,1685725747.76,293.40538959801864,2,2,BM,5,3
1997,000544,1368855.78,1271360.33,451873535.48,355.42522825138013,1,2,SM,3,4
1997,000545,732433.43,910116.35,309980094.84,340.5939194917221,1,2,SM,1,4
1997,000546,1288249.24,796680.45,347689610.13,436.4229223021602,1,3,SH,3,5
1997,000547,720995.98,789793.31,212453822.64,268.9992684794962,1,2,SM,1,3
1997,000548,1531504.41,1598344.26,428829792.03,268.29626305286695,1,2,SM,3,3
1997,000549,805147.2,432718.0,187570670.67,433.47092256388686,1,3,SH,1,5
1997,000550,4880611.6,2902406.26,1344307283.04,463.1699226833945,2,3,BH,5,5
1997,000551,4841779.67,2465609.22,447659453.53,181.5613966312147,2,1,BL,5,1
1997,000552,733713.75,775216.75,273991613.36,353.4387167975924,1,2,SM,1,4
1997,000553,1997938.48,1897859.59,489534698.35,257.94041926463063,2,2,BM,4,3
1997,000554,1527854.33,1439708.89,705543491.01,490.059828004535,1,3,SH,3,5
1997,000555,473782.26,487692.96,135390128.89,277.61345763531216,1,2,SM,1,3
1997,000556,1125864.06,815795.46,294577377.57,361.09220020665475,1,3,SH,2,4
1997,000557,2581868.0,1004059.78,321145787.17,319.84727758938817,2,2,BM,4,3
1997,000558,632687.62,672523.51,244561707.16,363.6478182896535,1,3,SH,1,4
1997,000559,2874364.65,1774512.24,388556905.11,218.96546913083,2,1,BL,4,2
1997,000560,1001280.0,870912.0,266080838.79,305.51977558008156,1,2,SM,2,3
1997,000561,1962764.9,1671076.23,683350444.0,408.92834912743626,2,3,BH,4,5
1997,000562,2872390.5,1914927.0,397412531.15,207.53403714606353,2,1,BL,4,2
1997,000563,1593974.02,1310661.99,236298318.18,180.28928891117076,2,1,BL,3,1
1997,000564,1226182.64,902029.16,332673502.09,368.8057070017559,1,3,SH,2,4
1997,000565,853541.67,726844.08,190358221.09,261.89691342055096,1,2,SM,2,3
1997,000566,1475461.4,2067332.2,503108945.69,243.361442195889,1,2,SM,3,2
1997,000567,683424.0,446544.0,207631434.39,464.97418930721267,1,3,SH,1,5
1997,000568,9429830.09,3567900.96,612061312.43,171.54660941877714,2,1,BL,5,1
1997,000569,3052005.23,2608438.31,990283622.72,379.6461733150975,2,3,BH,5,4
1997,000570,6917400.0,3800160.0,1233436563.41,324.57490300671554,2,2,BM,5,4
1997,000571,10110195.2,4316659.2,649329513.51,150.42408571656526,2,1,BL,5,1
1997,000572,1597619.37,966543.14,381463362.63,394.6677047751847,2,3,BH,3,4
1997,000573,4092994.53,2909292.3,1091616397.6,375.2171610944696,2,3,BH,5,4
1997,000576,2002399.63,2145144.95,701019248.01,326.7934169250427,2,2,BM,4,4
1997,000578,1473411.92,519346.96,143457996.91,276.2276627362948,1,2,SM,3,3
1997,000582,2003342.22,574669.7,222569961.26,387.30067247324854,2,3,BH,4,4
1997,000583,490852.42,595720.36,182791888.01,306.8417671841869,1,2,SM,1,3
1997,000584,1033237.4,1240987.99,616378834.75,496.68396448381424,1,3,SH,2,5
1997,000585,4394098.8,4289477.4,1652079403.0,385.14701184810997,2,3,BH,5,4
1997,000586,1275120.0,1184040.0,381299942.11,322.03299053241443,1,2,SM,3,3
1997,000587,1166256.0,851200.0,194082141.68,228.01003486842106,1,1,SL,2,2
1997,000588,1958385.6,1850929.6,659155677.0,356.1214197449757,2,2,BM,4,4
1997,000589,4077053.05,1894429.0,327420481.92,172.83333496267213,2,1,BL,5,1
1997,000590,760500.0,619920.0,141912341.99,228.92041229513487,1,1,SL,1,2
1997,000591,542526.81,449359.24,120841170.75,268.91885154069604,1,2,SM,1,3
1997,000592,1850550.0,1940250.0,430346927.91,221.79973091611907,2,1,BL,3,2
1997,000593,817600.33,639100.26,158247094.56,247.60918507528066,1,2,SM,2,2
1997,000594,798220.8,663137.28,135718117.81,204.6606666571362,1,1,SL,1,2
1997,000595,863184.0,950600.0,267615838.4,281.52307847675155,1,2,SM,2,3
1997,000596,4200000.0,4396000.0,776540135.8,176.64698266606004,2,1,BL,5,1
1997,000597,1596950.0,1945552.5,994579521.66,511.20672490719215,2,3,BH,3,5
1997,000598,1550900.0,1068600.0,238124695.69,222.83800831929628,2,1,BL,3,2
1997,000599,1336000.0,1406000.0,285775677.25,203.25439349217638,1,1,SL,3,1
1997,000600,1717322.34,1239909.76,186841246.0,150.68939049241777,2,1,BL,3,1
1997,000601,3995200.0,1902400.0,673886527.0,354.2296714676198,2,2,BM,5,4
1997,000602,1172316.6,1024998.0,233075800.61,227.39146867603645,1,1,SL,2,2
1997,000603,1297605.0,1100373.75,205121889.58,186.41110766228294,1,1,SL,3,1
1997,000605,1024000.0,627500.0,114085605.64,181.80973010358565,1,1,SL,2,1
1997,000606,663320.0,607700.0,103970024.09,171.08774739180518,1,1,SL,1,1
1997,000607,1067932.2,1455993.4,356587986.32,244.91044143469333,1,2,SM,2,2
1997,000608,644252.0,709646.0,125152176.99,176.35860272586612,1,1,SL,1,1
1997,000609,2079246.0,1045380.0,166792431.8,159.55196368784559,2,1,BL,4,1
1997,000610,1532888.0,970417.0,198615278.25,204.67003180076193,1,1,SL,3,2
1997,000611,1104841.85,982080.37,210943510.42,214.792512775711,1,1,SL,2,2
1997,000612,2172910.02,1595414.8,434664829.87,272.4462816002459,2,2,BM,4,3
1997,000615,834719.33,908750.24,176236458.87,193.932778350628,1,1,SL,2,1
1997,000616,1032500.0,726000.0,134630022.77,185.44080271349864,1,1,SL,2,1
1997,000617,806000.0,911200.0,203262659.35,223.07139963784022,1,1,SL,1,2
1997,000618,21405125.0,26420040.0,5941571904.0,224.8888307512025,2,1,BL,5,2
1997,000619,678500.0,661000.0,155178292.53,234.76292364599092,1,2,SM,1,2
1997,000620,1755661.04,1782172.7,465578142.42,261.24187763621336,2,2,BM,3,3
1997,000621,1427747.43,1317920.71,211920479.58,160.79911179178603,1,1,SL,3,1
1997,000622,620880.0,727480.0,118796823.77,163.29909244240392,1,1,SL,1,1
1997,000623,2580177.6,1268752.0,243067657.7,191.58011786385362,2,1,BL,4,1
1997,000626,630000.0,634500.0,114163522.78,179.9267498502758,1,1,SL,1,1
1997,000627,1463999.92,1437156.48,200121273.91,139.24807541486365,1,1,SL,3,1
1997,000628,2393692.0,1397664.5,469295943.79,335.77152727997316,2,2,BM,4,4
1997,000629,2980302.0,3977758.0,813079082.74,204.40637231827577,2,1,BL,4,1
1997,000630,2185400.0,1709400.0,309561439.42,181.09362315432315,2,1,BL,4,1
1997,000631,976560.0,848640.0,227360545.54,267.9116533983786,1,2,SM,2,3
1997,000632,1572764.28,1453239.7,192863551.39,132.7128287164189,2,1,BL,3,1
1997,000633,627972.75,646062.5,70188086.0,108.63977711134758,1,1,SL,1,1
1997,000635,601916.0,624708.0,149013792.87,238.53351144854878,1,2,SM,1,2
1997,000636,2606520.0,979585.0,236443833.09,241.37143085081948,2,2,BM,4,2
1997,000637,2095914.6,1393587.0,219543091.79,157.53813130432474,2,1,BL,4,1
1997,000638,2176720.0,1072400.0,306708312.03,286.0017829447967,2,2,BM,4,3
1997,000639,822813.27,655223.92,98714170.16,150.65715268758808,1,1,SL,2,1
1997,000651,6489000.0,5770500.0,556028715.91,96.35711219305085,2,1,BL,5,1
1997,000652,816718.47,1101030.45,171234400.25,155.5219478716506,1,1,SL,2,1
1997,000653,3128425.44,2329429.74,400936055.55,172.1176855714051,2,1,BL,5,1
1997,000655,1052391.6,764717.2,122363238.09,160.01109703037935,1,1,SL,2,1
1997,000656,1234931.08,1775681.21,269075264.2,151.53354255519773,1,1,SL,2,1
1997,600600,3755888.5,3429530.0,2097554978.0,611.6158709794054,2,3,BH,5,5
1997,600601,1128038.4,849139.2,285291494.57,335.97729862194564,1,2,SM,2,4
1997,600602,1890262.49,1689723.84,1083192424.51,641.0470154164364,2,3,BH,3,5
1997,600603,1601740.8,811008.0,280106542.02,345.3807385623816,2,2,BM,3,4
1997,600604,1397466.35,1261327.85,1140710724.0,904.3728987669621,1,3,SH,3,5
1997,600605,980896.0,910832.0,288420827.72,316.6564500588473,1,2,SM,2,3
1997,600606,402446.09,377293.21,150744488.02,399.5420114239533,1,3,SH,1,4
1997,600607,1571970.64,554072.43,219652672.66,396.4331390031444,2,3,BH,3,4
1997,600608,608188.28,397856.5,172326520.77,433.1373768431583,1,3,SH,1,5
1997,600609,5626787.43,4392587.08,1541838033.0,351.0090989476753,2,2,BM,5,4
1997,600610,1267797.71,928497.56,600351250.71,646.5835523681936,1,3,SH,3,5
1997,600611,3571052.91,1817868.91,977662454.62,537.8069063406778,2,3,BH,5,5
1997,600612,923109.92,773511.86,313568930.1,405.38348061010987,1,3,SH,2,5
1997,600613,618697.04,654272.12,344639190.84,526.7520658529664,1,3,SH,1,5
1997,600614,449612.59,404361.26,212962354.29,526.6635935648237,1,3,SH,1,5
1997,600615,1196551.05,850521.42,250773990.91,294.84735482617236,1,2,SM,2,3
1997,600616,729771.62,689833.87,158229051.59,229.37269170329373,1,1,SL,1,2
1997,600617,747810.36,764865.68,278732540.75,364.420247944711,1,3,SH,1,4
1997,600618,5925580.34,5756457.01,2600561614.87,451.76427277270676,2,3,BH,5,5
1997,600619,2918193.04,2429956.89,923644854.43,380.1075065286446,2,3,BH,4,4
1997,600620,622462.72,552870.62,231199538.08,418.18018486856835,1,3,SH,1,5
1997,600621,1239333.98,1003632.42,256530703.91,255.6022491880045,1,2,SM,2,3
1997,600622,2755606.8,1587827.7,528711956.74,332.97816679983606,2,2,BM,4,4
1997,600623,5699788.09,5664531.67,2165489336.06,382.28920980858425,2,3,BH,5,4
1997,600624,1446541.1,730225.07,299289649.67,409.85945561962154,1,3,SH,3,5
1997,600625,745765.9,745765.9,497322305.13,666.8611492292688,1,3,SH,1,5
1997,600626,936430.47,869607.96,324037124.87,372.62437762184237,1,3,SH,2,4
1997,600627,2486234.3,2460336.03,896736470.22,364.4772337134778,2,3,BH,4,4
1997,600628,1932019.13,1703039.08,322404891.63,189.3115051887124,2,1,BL,3,1
1997,600629,1121569.48,441425.76,132780543.94,300.7992645014645,1,2,SM,2,3
